"","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ELECTION_YR","CAND_OFFICE","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","CAND_PCC"
"1","H0AK00097","COX, JOHN ROBERT","REP",2012,"H","AK",0,"C00525261"
"2","H0AL01030","GOUNARES, PETER HUNTER","REP",2012,"H","AL",1,"C00459495"
"3","H0AL02087","ROBY, MARTHA","REP",2012,"H","AL",2,"C00462143"
"4","H0AL05163","BROOKS, MO","REP",2012,"H","AL",5,"C00464149"
"5","H0AL07086","SEWELL, TERRYCINA ANDREA","DEM",2012,"H","AL",7,"C00458976"
"6","H0AL07177","CHAMBERLAIN, DON","REP",2012,"H","AL",7,"C00482059"
"7","H0AR01083","CRAWFORD, ERIC ALAN RICK","REP",2012,"H","AR",1,"C00462374"
"8","H0AR02107","GRIFFIN, JOHN TIMOTHY","REP",2012,"H","AR",2,"C00468116"
"9","H0AR03055","WOMACK, STEVE","REP",2012,"H","AR",3,"C00477745"
"10","H0AR04038","ROSS, MICHAEL AVERY","DEM",2012,"H","AR",4,"C00345710"
"11","H0AR04079","RANKIN, BETH ANNE","REP",2012,"H","AR",4,"C00478636"
"12","H0AS00018","FALEOMAVAEGA, ENI","DEM",2012,"H","AS",0,"C00231092"
"13","H0AZ01184","FLAKE, JEFF MR.","REP",2012,"H","AZ",6,"C00347260"
"14","H0AZ01259","GOSAR, PAUL ANTHONY","REP",2012,"H","AZ",4,"C00461806"
"15","H0AZ02141","BLACK, CHARLES ROLAND","REP",2012,"H","AZ",2,"C00474528"
"16","H0AZ03248","SCHARER, GENE PAUL","DEM",2012,"H","AZ",8,"C00518381"
"17","H0AZ03321","PARKER, VERNON","REP",2012,"H","AZ",9,"C00474916"
"18","H0AZ03362","QUAYLE, BEN","REP",2012,"H","AZ",6,"C00475863"
"19","H0AZ07033","FLOWERS, CHRISTOPHER JOHN","REP",2012,"H","AZ",7,""
"20","H0AZ08015","KELLY, JESSE","REP",2012,"H","AZ",2,"C00460808"
"21","H0AZ08056","PATON, JONATHAN","REP",2012,"H","AZ",1,"C00474270"
"22","H0CA00082","PORTANTINO, ANTHONY","DEM",2012,"H","CA",29,"C00479188"
"23","H0CA00090","RAY, EUGENE","REP",2012,"H","CA",3,"C00479287"
"24","H0CA02120","STIGLICH, PETER VINCENT","REP",2012,"H","CA",1,"C00509208"
"25","H0CA02138","REED, JAMES E","DEM",2012,"H","CA",1,"C00502146"
"26","H0CA03078","BERA, AMERISH","DEM",2012,"H","CA",7,"C00461061"
"27","H0CA05073","SMITT, ERIK","REP",2012,"H","CA",6,"C00478651"
"28","H0CA06121","ROBERTS, DANIEL ","REP",2012,"H","CA",2,"C00502781"
"29","H0CA07103","TUBBS, RICHARD STEPHEN II","REP",2012,"H","CA",3,"C00503334"
"30","H0CA07111","FITZGERALD, JOHN","DEM",2012,"H","CA",11,"C00516591"
"31","H0CA08069","DENNIS, JOHN","REP",2012,"H","CA",12,"C00515932"
"32","H0CA08077","SHIELDS, SUMMER J","DEM",2012,"H","CA",12,"C00471680"
"33","H0CA10149","GARAMENDI, JOHN","DEM",2012,"H","CA",3,"C00462697"
"34","H0CA10172","PETERSON, DAVID","DEM",2012,"H","CA",12,"C00463257"
"35","H0CA13093","JELINCIC, JUSTIN","DEM",2012,"H","CA",13,"C00481564"
"36","H0CA14075","CHAPMAN, DAVE","DEM",2012,"H","CA",18,""
"37","H0CA15148","HONDA, MIKE","DEM",2012,"H","CA",17,"C00351379"
"38","H0CA15171","SIMITIAN, S JOSEPH","DEM",2012,"H","CA",15,"C00458117"
"39","H0CA18050","BERRYHILL, MICHAEL CLARE SR","REP",2012,"H","CA",18,"C00466508"
"40","H0CA19082","HERNANDEZ, JOHN S","DEM",2012,"H","CA",21,"C00511451"
"41","H0CA19132","GOODWIN, LORAINE","DEM",2012,"H","CA",16,"C00502567"
"42","H0CA19173","DENHAM, JEFF","REP",2012,"H","CA",10,"C00473272"
"43","H0CA23043","KALEMKARIAN, TIMOTHY CHARLES","REP",2012,"H","CA",26,"C00520742"
"44","H0CA23068","GOLDBERG, ALBERT MAXWELL","DEM",2012,"H","CA",26,"C00517029"
"45","H0CA23118","WATSON, THOMAS C","REP",2012,"H","CA",23,"C00478164"
"46","H0CA26087","MILLER, DAVID LAWRENCE","REP",2012,"H","CA",32,"C00479956"
"47","H0CA27085","SCHIFF, ADAM","DEM",2012,"H","CA",28,"C00343871"
"48","H0CA27101","REED, MARK ","REP",2012,"H","CA",30,"C00462317"
"49","H0CA28109","WORMAN, JENNY","REP",2012,"H","CA",28,"C00513663"
"50","H0CA28117","VALDEZ, RICHARD","DEM",2012,"H","CA",29,"C00481895"
"51","H0CA30089","BENNING, DAVID","REP",2012,"H","CA",30,"C00471128"
"52","H0CA32101","CHU, JUDY","DEM",2012,"H","CA",27,"C00458125"
"53","H0CA33109","EVANS, MERVIN LEON","DEM",2012,"H","CA",33,"C00474288"
"54","H0CA33117","BASS, KAREN","DEM",2012,"H","CA",37,"C00476523"
"55","H0CA33133","JENNERJAHN, PHIL","REP",2012,"H","CA",28,""
"56","H0CA34099","SANCHEZ, DAVID","DEM",2012,"H","CA",40,""
"57","H0CA42175","LIBERATORE, PHILIP LAURENCE","REP",2012,"H","CA",8,"C00474114"
"58","H0CA45053","POUGNET, STEPHEN P","DEM",2012,"H","CA",45,"C00459842"
"59","H0CA45061","THIBODEAU, CLAYTON ","REP",2012,"H","CA",42,"C00515924"
"60","H0CA46051","LURIE, BARAK","REP",2012,"H","CA",46,"C00474668"
"61","H0CA48024","ISSA, DARRELL ","REP",2012,"H","CA",49,"C00350520"
"62","H0CA49055","DAVIS, SUSAN A","DEM",2012,"H","CA",53,"C00344671"
"63","H0CA51036","POPADITCH, NICHOLAS ALLEN","REP",2012,"H","CA",53,"C00506857"
"64","H0CA52034","LINNELL, TERRI RUTH","REP",2012,"H","CA",50,"C00477000"
"65","H0CO04122","GARDNER, CORY","REP",2012,"H","CO",4,"C00492454"
"66","H0CT02140","NOVAK, DARIA IRENE","REP",2012,"H","CT",2,"C00461012"
"67","H0CT02165","DUBITSKY, DOUG","REP",2012,"H","CT",2,"C00482653"
"68","H0CT03072","DELAURO, ROSA L","DEM",2012,"H","CT",3,"C00238865"
"69","H0CT05119","BERNIER, JUSTIN","REP",2012,"H","CT",5,"C00461053"
"70","H0CT05150","GREENBERG, MARK DANIEL","REP",2012,"H","CT",5,"C00493395"
"71","H0DC00058","NORTON, ELEANOR HOLMES","DEM",2012,"H","DC",0,"C00244335"
"72","H0DC00215","LEE, MICHAEL AUGUSTUS (MATTHEW)","DEM",2012,"H","DC",0,"C00508192"
"73","H0DE01017","CARNEY, JOHN CHARLES JR","DEM",2012,"H","DE",0,"C00460899"
"74","H0DE01025","IZZO, ROSE","REP",2012,"H","DE",0,"C00473421"
"75","H0FL02086","LAWSON, ALFRED J JR","DEM",2012,"H","FL",2,"C00460261"
"76","H0FL02110","SOUTHERLAND, WILLIAM STEVE II","REP",2012,"H","FL",2,"C00468959"
"77","H0FL03100","KOLB, EUNA LEANNE","REP",2012,"H","FL",5,"C00479030"
"78","H0FL04033","PUESCHEL, DEBORAH KATZ","REP",2012,"H","FL",4,"C00346767"
"79","H0FL04066","CRENSHAW, ANDER HON.","REP",2012,"H","FL",4,"C00352849"
"80","H0FL05139","NUGENT, RICHARD B","REP",2012,"H","FL",11,"C00482281"
"81","H0FL06061","YOST, MICHAEL F ''MIKE'' F.","REP",2012,"H","FL",3,"C00462515"
"82","H0FL06079","SCHONBERG, STEVE","DEM",2012,"H","FL",11,"C00519439"
"83","H0FL07077","BEAVEN, HEATHER M","DEM",2012,"H","FL",6,"C00515106"
"84","H0FL08158","KELLY, KURT","REP",2012,"H","FL",8,"C00474064"
"85","H0FL08208","WEBSTER, DANIEL","REP",2012,"H","FL",10,"C00481911"
"86","H0FL12101","ROSS, DENNIS ALAN","REP",2012,"H","FL",15,"C00459461"
"87","H0FL14065","ROACH, JAMES LLOYD","DEM",2012,"H","FL",19,"C00471177"
"88","H0FL15054","ROBERTS, SHANNON","DEM",2012,"H","FL",8,"C00468488"
"89","H0FL16052","HORN, JIM","DEM",2012,"H","FL",18,"C00478818"
"90","H0FL17068","WILSON, FREDERICA S","DEM",2012,"H","FL",24,"C00460055"
"91","H0FL17118","MOISE, RUDOLPH","DEM",2012,"H","FL",24,"C00468652"
"92","H0FL18025","ROS-LEHTINEN, ILEANA","REP",2012,"H","FL",27,"C00280537"
"93","H0FL19080","DEUTCH, THEODORE ELIOT","DEM",2012,"H","FL",21,"C00469163"
"94","H0FL20070","HARRINGTON, KAREN","REP",2012,"H","FL",23,"C00474478"
"95","H0FL24023","DIEBEL, KAREN","REP",2012,"H","FL",26,"C00494310"
"96","H0FL24049","ADAMS, SANDY","REP",2012,"H","FL",7,"C00463877"
"97","H0FL24148","MILLER, CRAIG S","REP",2012,"H","FL",6,"C00512442"
"98","H0FL24171","RUIZ, NICHOLAS III","DEM",2012,"H","FL",7,"C00492330"
"99","H0FL25038","RIVERA, DAVID","REP",2012,"H","FL",26,"C00477356"
"100","H0GA02241","ALLEN, RICK","REP",2012,"H","GA",2,"C00506790"
"101","H0GA08040","DELOACH, KENNETH RAY JR","REP",2012,"H","GA",2,"C00524975"
"102","H0GA08099","SCOTT, JAMES AUSTIN","REP",2012,"H","GA",8,"C00482737"
"103","H0GA09030","GRAVES, JOHN THOMAS MR. JR.","REP",2012,"H","GA",14,"C00462556"
"104","H0GA13099","FLANEGAN, CHARLES EDWARD JR","REP",2012,"H","GA",3,"C00483362"
"105","H0HI01157","DJOU, CHARLES K","REP",2012,"H","HI",1,"C00441451"
"106","H0HI01165","DEL CASTILLO, RAFAEL GOODWIN","DEM",2012,"H","HI",2,"C00478974"
"107","H0HI01223","GIUFFRE, JOHN (RAGHU)","REP",2012,"H","HI",1,""
"108","H0IA01117","LANGE, BEN","REP",2012,"H","IA",1,"C00510529"
"109","H0IA02099","RATHJE, STEVE","REP",2012,"H","IA",1,"C00499079"
"110","H0IA03170","BATCHER, SCOTT","REP",2012,"H","IA",2,"C00514075"
"111","H0ID01253","LABRADOR, RAUL","REP",2012,"H","ID",1,"C00470948"
"112","H0ID02053","CHAPPELL, JACK WAYNE","DEM",2012,"H","ID",2,"C00351908"
"113","H0ID02061","HEILESON, MARVIN CHARLES","REP",2012,"H","ID",2,"C00521526"
"114","H0IL01137","SMITH, FREDERICK","DEM",2012,"H","IL",1,"C00460949"
"115","H0IL01152","BAILEY, HAROLD L.","DEM",2012,"H","IL",1,"C00511345"
"116","H0IL05096","QUIGLEY, MIKE","DEM",2012,"H","IL",5,"C00457556"
"117","H0IL05286","RIBEIRO, SIMON","DEM",2012,"H","IL",9,""
"118","H0IL08090","WALSH, JOE","REP",2012,"H","IL",8,"C00473579"
"119","H0IL08132","FARNICK, JONATHAN","DEM",2012,"H","IL",14,""
"120","H0IL09080","ATANUS, SUSANNE","REP",2012,"H","IL",9,""
"121","H0IL10302","DOLD, ROBERT JAMES MR JR","REP",2012,"H","IL",10,"C00465971"
"122","H0IL11052","KINZINGER, ADAM","REP",2012,"H","IL",16,"C00458877"
"123","H0IL11086","MILLER, DARREL","REP",2012,"H","IL",18,""
"124","H0IL12076","KORMOS, THERESA","REP",2012,"H","IL",12,"C00505073"
"125","H0IL12084","NEWMAN, TERI","REP",2012,"H","IL",12,"C00490532"
"126","H0IL14080","HULTGREN, RANDY","REP",2012,"H","IL",14,"C00467522"
"127","H0IL15053","JOHNSON, TIMOTHY V","REP",2012,"H","IL",13,"C00350421"
"128","H0IL15087","SPRADLIN, SAMUEL THOMAS","REP",2012,"H","IL",15,"C00462911"
"129","H0IL16085","MANZULLO, DONALD A.","REP",2012,"H","IL",16,"C00252973"
"130","H0IL16168","GAULRAPP, GEORGE WALTER","DEM",2012,"H","IL",17,"C00472316"
"131","H0IL17059","SCHILLING, ROBERT T.","REP",2012,"H","IL",17,"C00459354"
"132","H0IL19048","FIRSCHING, MICHAEL","REP",2012,"H","IL",13,"C00481226"
"133","H0IN02125","MESSER, ALLEN LUCAS","REP",2012,"H","IN",6,"C00460667"
"134","H0IN02190","WALORSKI (SWIHART), JACKIE","REP",2012,"H","IN",2,"C00468579"
"135","H0IN03198","STUTZMAN, MARLIN A","REP",2012,"H","IN",3,"C00484683"
"136","H0IN04170","ROKITA, THEODORE EDWARD","REP",2012,"H","IN",4,"C00476192"
"137","H0IN06092","STRITTMATTER, MATT","REP",2012,"H","IN",6,"C00485409"
"138","H0IN07157","MAY, CARLOS ANDREW","REP",2012,"H","IN",7,"C00513119"
"139","H0IN08114","BUCSHON, LARRY D","REP",2012,"H","IN",8,"C00468256"
"140","H0IN08148","RISK, KRISTI MARIE","REP",2012,"H","IN",8,"C00500942"
"141","H0IN09070","YOUNG, TODD CHRISTOPHER","REP",2012,"H","IN",9,"C00459255"
"142","H0IN09088","HANKINS, TRAVIS","REP",2012,"H","IN",6,"C00460683"
"143","H0KS03137","YODER, KEVIN","REP",2012,"H","KS",3,"C00472365"
"144","H0KS04051","POMPEO, MICHAEL RICHARD","REP",2012,"H","KS",4,"C00460402"
"145","H0KS04101","TILLMAN, ROBERT LEON","DEM",2012,"H","KS",4,"C00521344"
"146","H0KY03226","WICKER, SCOTT BROOKS JR","REP",2012,"H","KY",3,"C00505149"
"147","H0KY04109","WALTZ, JOHN W","DEM",2012,"H","MI",6,"C00459909"
"148","H0KY05015","ROGERS, HAROLD DALLAS","REP",2012,"H","KY",5,"C00116632"
"149","H0KY06104","BARR, GARLAND ANDY","REP",2012,"H","KY",6,"C00467571"
"150","H0LA01087","SCALISE, STEVE MR.","REP",2012,"H","LA",1,"C00394957"
"151","H0LA03141","LANDRY, JEFFREY M","REP",2012,"H","LA",3,"C00472712"
"152","H0MA04036","FRANK, BARNEY","DEM",2012,"H","MA",4,"C00128868"
"153","H0MA04119","BROWN, RACHEL","DEM",2012,"H","MA",4,"C00471664"
"154","H0MA04127","BIELAT, SEAN","REP",2012,"H","MA",4,"C00510065"
"155","H0MA05066","GOLNIK, JONATHAN A","REP",2012,"H","MA",3,"C00468975"
"156","H0MA05108","WEAVER, THOMAS J.M.","REP",2012,"H","MA",3,"C00485813"
"157","H0MA06072","HUDAK, WILLIAM JOHN JR","REP",2012,"H","MA",6,"C00464354"
"158","H0MA07039","DEMBROWSKI, GERRY DR","REP",2012,"H","MA",7,"C00485284"
"159","H0MA10082","KEATING, WILLIAM RICHARD","DEM",2012,"H","MA",9,"C00479063"
"160","H0MD07056","SMITH, CHARLES U","DEM",2012,"H","MD",7,""
"161","H0MD07072","MIRABILE, FRANK CHARLES JR","REP",2012,"H","MD",7,"C00485573"
"162","H0MI01088","BENISHEK, DANIEL J. M.D.","REP",2012,"H","MI",1,"C00476325"
"163","H0MI01153","MCDOWELL, GARY J. HON.","DEM",2012,"H","MI",1,"C00483784"
"164","H0MI02094","HUIZENGA, WILLIAM P","REP",2012,"H","MI",2,"C00459297"
"165","H0MI03126","AMASH, JUSTIN","REP",2012,"H","MI",3,"C00476291"
"166","H0MI06103","HOOGENDYK, JACK","REP",2012,"H","MI",6,"C00479329"
"167","H0MI07085","STAHLY, MICHAEL ALLEN","REP",2012,"H","MI",7,"C00477422"
"168","H0MI07093","DAVIS, DANNY EDWARD","REP",2012,"H","MI",7,"C00479691"
"169","H0MI08042","ROGERS, MICHAEL J","REP",2012,"H","MI",8,"C00343863"
"170","H0MI08091","ENDERLE, LANCE L","DEM",2012,"H","MI",8,"C00501734"
"171","H0MI09115","RACZKOWSKI, ANDREW ROCKY","REP",2012,"H","MI",11,"C00463570"
"172","H0MI10071","CAMP, DAVID LEE","REP",2012,"H","MI",4,"C00347476"
"173","H0MI10212","YANEZ, HENRY","DEM",2012,"H","MI",10,"C00489955"
"174","H0MI12127","VOLARIC, DONALD CECIL","REP",2012,"H","MI",9,"C00518977"
"175","H0MI13398","CLARKE, HANSEN","DEM",2012,"H","MI",14,"C00477828"
"176","H0MI13414","HAULER, JOHN RAYMOND","REP",2012,"H","MI",14,"C00484493"
"177","H0MN01037","QUIST, ALLEN","REP",2012,"H","MN",1,"C00470914"
"178","H0MN05103","TORGERSON, LYNNE","REP",2012,"H","MN",5,"C00495093"
"179","H0MN06127","CLARK, TARRYL LYNN","DEM",2012,"H","MN",8,"C00496513"
"180","H0MN07059","BYBERG, LEE","REP",2012,"H","MN",7,"C00474452"
"181","H0MN08115","CRAVAACK, RAYMOND J MR.","REP",2012,"H","MN",8,"C00475632"
"182","H0MO00019","CARNAHAN, JOHN RUSSELL","DEM",2012,"H","MO",1,"C00493684"
"183","H0MO01066","CLAY, WILLIAM LACY JR","DEM",2012,"H","MO",1,"C00346080"
"184","H0MO01124","BRITTON, CANDICE LEE","DEM",2012,"H","MO",1,"C00502161"
"185","H0MO01132","HAMLIN, ROBYN L","REP",2012,"H","MO",1,"C00523753"
"186","H0MO01140","BAKER, MARTIN DEWAYNE","REP",2012,"H","MO",1,""
"187","H0MO01165","WORKS, MARSHALL","DEM",2012,"H","MO",2,""
"188","H0MO02148","AKIN, W TODD","REP",2012,"H","MO",2,"C00343475"
"189","H0MO03112","MARTIN, EDWARD R","REP",2012,"H","MO",3,"C00464669"
"190","H0MO04086","HARTZLER, VICKY ","REP",2012,"H","MO",4,"C00464602"
"191","H0MO05158","SHAWD, RON","REP",2012,"H","MO",5,""
"192","H0MO06073","GRAVES, SAMUEL B 'SAM'","REP",2012,"H","MO",6,"C00359034"
"193","H0MO06156","RIGHTS, THEODORE (TED)","DEM",2012,"H","MO",6,"C00512079"
"194","H0MO06164","RYAN, CHRISTOPHER","REP",2012,"H","MO",6,""
"195","H0MO06172","YARBER, KYLE","DEM",2012,"H","MO",6,"C00502674"
"196","H0MO07113","LONG, BILLY","REP",2012,"H","MO",7,"C00460063"
"197","H0MO07147","MOON, C MICHAEL","REP",2012,"H","MO",7,"C00468355"
"198","H0MO08244","PARKER, BOB","REP",2012,"H","MO",8,"C00465906"
"199","H0MO09143","BAKER, JAMES O","REP",2012,"H","MO",2,""
"200","H0MS01043","NUNNELEE, PATRICK ALAN","REP",2012,"H","MS",1,"C00464487"
"201","H0MS01050","ROSS, HERMAN HENRY II","REP",2012,"H","MS",1,"C00475988"
"202","H0MS02066","MARCY, WILLIAM LOUIS","REP",2012,"H","MS",2,"C00488684"
"203","H0MS04120","PALAZZO, STEVEN MCCARTY","REP",2012,"H","MS",4,"C00477323"
"204","H0MT00033","REHBERG, DENNIS R","REP",2012,"H","MT",0,"C00349431"
"205","H0MT00074","RANKIN, SAM","DEM",2012,"H","MT",0,"C00520148"
"206","H0NC02059","ELLMERS, RENEE JACISIN","REP",2012,"H","NC",2,"C00471896"
"207","H0NC04139","HUTCHINS, GEORGE FRANK","REP",2012,"H","NC",4,"C00508267"
"208","H0NC06142","YOW, WILLIAM A (BILLY)","REP",2012,"H","NC",6,"C00476911"
"209","H0NC07090","WILKES, TIMOTHY ALAN","REP",2012,"H","NC",7,"C00500165"
"210","H0NC07108","PANTANO, ILARIO","REP",2012,"H","NC",7,"C00475004"
"211","H0NC08163","D'ANNUNZIO, TIMOTHY BRUCE","REP",2012,"H","NC",4,"C00515213"
"212","H0NC08221","HILL, THOMAS","DEM",2012,"H","NC",11,""
"213","H0NC10151","KEADLE, SCOTT","REP",2012,"H","NC",8,"C00499954"
"214","H0NC10169","PATTERSON, VANCE","REP",2012,"H","NC",11,"C00472266"
"215","H0NC11084","EICHENBAUM, DAN DR","REP",2012,"H","NC",11,"C00470179"
"216","H0NC11092","WEST, KENNETH D","REP",2012,"H","NC",11,"C00514463"
"217","H0NC13015","RANDALL, WILLIAM ALFRED MR. II","REP",2012,"H","NC",13,"C00465096"
"218","H0NC13064","SMITH-KEARNEY, VANESSA MCGEE","DEM",2012,"H","NC",13,"C00490490"
"219","H0ND00135","BERG, RICHARD A","REP",2012,"H","ND",0,"C00474619"
"220","H0ND01026","CRAMER, KEVIN","REP",2012,"H","ND",0,"C00504704"
"221","H0NE01070","TUREK, JESSICA LYNN","REP",2012,"H","NE",1,""
"222","H0NE03191","PARKER, DENNIS","REP",2012,"H","NE",1,"C00474254"
"223","H0NH01217","GUINTA, FRANK","REP",2012,"H","NH",1,"C00461350"
"224","H0NH01241","PARENT, RICK","REP",2012,"H","NH",1,"C00525121"
"225","H0NH02017","BASS, CHARLES F.","REP",2012,"H","NH",2,"C00302570"
"226","H0NH02181","KUSTER, ANN MCLANE","DEM",2012,"H","NH",2,"C00462861"
"227","H0NH02215","SWETT, KATRINA","DEM",2012,"H","NH",2,"C00431502"
"228","H0NJ01066","ANDREWS, ROBERT E. MR.","DEM",2012,"H","NJ",1,"C00243428"
"229","H0NJ03153","RUNYAN, JON","REP",2012,"H","NJ",3,"C00477661"
"230","H0NJ06164","LITTLE, ANNA C","REP",2012,"H","NJ",6,"C00512616"
"231","H0NJ07196","LARSEN, DAVID KENNY","REP",2012,"H","NJ",7,"C00510750"
"232","H0NJ07212","POTOSNAK, EDWARD III","DEM",2012,"H","NJ",7,"C00496273"
"233","H0NJ08103","BILLACK, BLASE","REP",2012,"H","NJ",9,""
"234","H0NJ10026","PAYNE, DONAL M.","DEM",2012,"H","NJ",10,"C00225045"
"235","H0NJ10141","WRIGHT, CATHY","DEM",2012,"H","NJ",10,""
"236","H0NJ13178","ZANOWIC, ANTHONY","REP",2012,"H","NJ",8,""
"237","H0NJ31014","DYER, OMAR LAMONT","DEM",2012,"H","NJ",8,"C00475137"
"238","H0NV02183","DEHNE, DENIS 'SAM'","DEM",2012,"H","NV",2,""
"239","H0NV03058","HECK, JOE","REP",2012,"H","NV",3,"C00468421"
"240","H0NY01129","ALTSCHULER, RANDOLPH MR.","REP",2012,"H","NY",1,"C00465245"
"241","H0NY01137","DEMOS, GEORGE","REP",2012,"H","NY",1,"C00500553"
"242","H0NY02085","ISRAEL, STEVE J.","DEM",2012,"H","NY",3,"C00358952"
"243","H0NY02168","TOLDA, ANTHONY E","REP",2012,"H","NY",3,"C00472548"
"244","H0NY02176","LABATE, STEPHEN A","REP",2012,"H","NY",3,"C00473777"
"245","H0NY04057","SCATURRO, FRANK","REP",2012,"H","NY",4,"C00465054"
"246","H0NY04099","BECKER, FRANCIS X. JR.","REP",2012,"H","NY",4,"C00484774"
"247","H0NY09072","TURNER, ROBERT L","REP",2012,"H","NY",0,"C00483495"
"248","H0NY12159","MARTINEZ, GEORGE","DEM",2012,"H","NY",7,"C00516633"
"249","H0NY13074","GRIMM, MICHAEL","REP",2012,"H","NY",13,"C00470807"
"250","H0NY15103","MORGAN, VINCENT SCOTT","DEM",2012,"H","NY",15,"C00463406"
"251","H0NY15129","JOHNSON, JOYCE STANLEY","DEM",2012,"H","NY",13,"C00507426"
"252","H0NY16119","DELLA VALLE, FRANK","REP",2012,"H","NY",15,""
"253","H0NY18065","SERRANO, JOSE E","DEM",2012,"H","NY",15,"C00240986"
"254","H0NY18164","ROSEN, MARK L","REP",2012,"H","NY",18,"C00479303"
"255","H0NY19139","HAYWORTH, NAN","REP",2012,"H","NY",18,"C00466490"
"256","H0NY20095","GIBSON, CHRISTOPHER P","REP",2012,"H","NY",19,"C00477984"
"257","H0NY23057","DOHENY, MATTHEW","REP",2012,"H","NY",21,"C00462853"
"258","H0NY23081","OWENS, WILLIAM","DEM",2012,"H","NY",21,"C00464495"
"259","H0NY25078","BUERKLE, ANN MARIE","REP",2012,"H","NY",24,"C00473751"
"260","H0NY29054","REED, THOMAS W II","REP",2012,"H","NY",23,"C00464032"
"261","H0OH04069","LITT, DOUG","DEM",2012,"H","OH",12,"C00481994"
"262","H0OH05058","WALLIS, ROBERT","REP",2012,"H","OH",5,""
"263","H0OH06189","JOHNSON, BILL","REP",2012,"H","OH",6,"C00476820"
"264","H0OH07104","ANDERSON, JOHN DAVID","REP",2012,"H","OH",10,"C00508796"
"265","H0OH07120","FREEMAN, OLIVIA","DEM",2012,"H","OH",10,"C00480103"
"266","H0OH08029","BOEHNER, JOHN A","REP",2012,"H","OH",8,"C00237198"
"267","H0OH08110","MCMASTERS, THOMAS F","DEM",2012,"H","OH",10,""
"268","H0OH12062","TIBERI, PATRICK J.","REP",2012,"H","OH",12,"C00347492"
"269","H0OH15099","ADAMS, JOHN","REP",2012,"H","OH",3,"C00480590"
"270","H0OH16097","RENACCI, JAMES B","REP",2012,"H","OH",16,"C00466359"
"271","H0OH18077","GIBBS, BOB","REP",2012,"H","OH",7,"C00466516"
"272","H0OH18085","LIGGETT, HOMBRE MICHAEL","REP",2012,"H","OH",7,"C00512111"
"273","H0OK05114","LANKFORD, JAMES PAUL","REP",2012,"H","OK",5,"C00466482"
"274","H0OK05155","GUILD, THOMAS EUGENE","DEM",2012,"H","OK",5,"C00506121"
"275","H0OR01095","CORNILLES, ROBERT","REP",2012,"H","OR",1,"C00464107"
"276","H0OR01103","BRODHEAD, STEPHAN ANDREW","REP",2012,"H","OR",1,"C00465146"
"277","H0OR02093","SEGERS, JOYCE B","DEM",2012,"H","OR",2,"C00504480"
"278","H0OR03091","SWEENEY, JOHN","DEM",2012,"H","OR",2,"C00430942"
"279","H0OR04081","ROBINSON, ARTHUR BROUHARD","REP",2012,"H","OR",4,"C00481341"
"280","H0OR05047","THOMPSON, FRED","REP",2012,"H","OR",5,"C00514695"
"281","H0PA03271","KELLY, GEORGE J JR J. JR.","REP",2012,"H","PA",3,"C00474189"
"282","H0PA04220","ROTHFUS, KEITH MR.","REP",2012,"H","PA",12,"C00497115"
"283","H0PA06084","TRIVEDI, MANAN","DEM",2012,"H","PA",6,"C00466607"
"284","H0PA07082","MEEHAN, PATRICK L. MR. JR.","REP",2012,"H","PA",7,"C00466870"
"285","H0PA10078","MARINO, THOMAS ANTHONY","REP",2012,"H","PA",10,"C00475145"
"286","H0PA12132","CRITZ, MARK","DEM",2012,"H","PA",12,"C00476861"
"287","H0PA19053","PLATTS, TODD R","REP",2012,"H","PA",19,"C00343376"
"288","H0PA19095","REILLY, CHRISTOPHER B","REP",2012,"H","PA",4,"C00511550"
"289","H0RI01065","LOUGHLIN, JOHN","REP",2012,"H","RI",1,"C00460923"
"290","H0RI01073","CICILLINE, DAVID N","DEM",2012,"H","RI",1,"C00476564"
"291","H0RI01107","GEMMA, ANTHONY P","DEM",2012,"H","RI",1,"C00484329"
"292","H0RI01115","RUSSO, KARA D.","REP",2012,"H","RI",2,""
"293","H0RI02139","LANGEVIN, JAMES R","DEM",2012,"H","RI",2,"C00344697"
"294","H0RI02212","GARDINER, MICHAEL J","REP",2012,"H","RI",2,"C00473694"
"295","H0RI02246","ROBBIO, DONALD F.","REP",2012,"H","RI",2,""
"296","H0SC01204","WITHINGTON, RICHARD B  ","REP",2012,"H","SC",7,"C00467290"
"297","H0SC01279","SCOTT, TIMOTHY","REP",2012,"H","SC",1,"C00476226"
"298","H0SC03077","DUNCAN, JEFF","REP",2012,"H","SC",3,"C00460550"
"299","H0SC04257","GOWDY, TREY","REP",2012,"H","SC",4,"C00462523"
"300","H0SC05031","MULVANEY, JOHN MICHAEL 'MICK'","REP",2012,"H","SC",5,"C00471292"
"301","H0SD00054","NOEM, KRISTI LYNN","REP",2012,"H","SD",0,"C00476853"
"302","H0TN03254","FLEISCHMANN, CHARLES J","REP",2012,"H","TN",3,"C00461822"
"303","H0TN04195","DESJARLAIS, SCOTT EUGENE","REP",2012,"H","TN",4,"C00464073"
"304","H0TN05150","RIES, BOB","REP",2012,"H","TN",5,"C00474593"
"305","H0TN05242","TARUM , TRACY C.","REP",2012,"H","TN",5,"C00482323"
"306","H0TN06224","ZELENIK, LOU ANN","REP",2012,"H","TN",6,"C00519546"
"307","H0TN06257","BLACK, DIANE L MRS.","REP",2012,"H","TN",6,"C00472878"
